id;titulo;ano;diretor;duracao;generos;pais;orcamento;receita;nota_imdb;ator_1;ator_2;ator_3
tt0036988;Knickerbocker Holiday;1944;Harry Joe Brown;85;Comedy| History| Musical;USA;NA;NA;5,5;Nelson Eddy; Charles Coburn; Constance Dowling
tt0036999;La donna e il mostro;1944;George Sherman;86;Horror| Sci-Fi| Thriller;USA;NA;NA;5,7;Vera Ralston; Richard Arlen; Erich von Stroheim
tt0037000;Le schiave della città;1944;Mitchell Leisen;100;Drama| Musical| Romance;USA;NA;NA;6,1;Ginger Rogers; Ray Milland; Warner Baxter
tt0037001;La casa della morte;1944;Steve Sekely;56;Crime| Drama| Film-Noir;USA;NA;NA;5,3;Jean Parker; Lionel Atwill; Douglas Fowley
tt0037007;The Last Ride;1944;D. Ross Lederman;57;Crime| Drama| Mystery;USA;103000;NA;5,6;Richard Travis; Charles Lang; Eleanor Parker
tt0037008;Vertigine;1944;Otto Preminger;88;Drama| Film-Noir| Mystery;USA;1020000;NA;8,0;Gene Tierney; Dana Andrews; Clifton Webb
tt0037017;Prigionieri dell'oceano;1944;Alfred Hitchcock;97;Drama| War;USA;1590000;NA;7,6;Tallulah Bankhead; William Bendix; Walter Slezak
tt0037018;Lights of Old Santa Fe;1944;Frank McDonald;78;Action| Comedy| Music;USA;NA;NA;6,2;Roy Rogers; Trigger; George 'Gabby' Hayes
tt0037024;Il pensionante;1944;John Brahm;84;Crime| Horror| Mystery;USA;800000;NA;7,1;Merle Oberon; George Sanders; Laird Cregar
tt0037027;Sperduti nell'harem;1944;Charles Reisner;89;Adventure| Comedy| Romance;USA;NA;NA;6,6;Bud Abbott; Lou Costello; Marilyn Maxwell
tt0037030;Lumberjack;1944;Lesley Selander;65;Action| Adventure| Drama;USA;NA;NA;6,8;William Boyd; Andy Clyde; Jimmy Rogers
tt0037034;Mademoiselle Fifi;1944;Robert Wise;69;Drama| War;USA;200000;NA;6,2;Simone Simon; John Emery; Kurt Kreuger
tt0037038;Main Street After Dark;1945;Edward L. Cahn;57;Action| Crime| Drama;USA;NA;NA;5,7;Edward Arnold; Selena Royle; Tom Trout
tt0037040;Maisie Goes to Reno;1944;Harry Beaumont;90;Comedy| Romance;USA;NA;NA;6,2;Ann Sothern; John Hodiak; Tom Drake
tt0037042;Make Your Own Bed;1944;Peter Godfrey;82;Comedy| Crime| Mystery;USA;NA;NA;5,7;Jack Carson; Jane Wyman; Irene Manning
tt0037048;L'azione continua;1944;Harold D. Schuster;90;Action| Drama| Romance;USA;NA;NA;5,7;Pat O'Brien; Robert Ryan; Ruth Hussey
tt0037049;The Mark of the Whistler;1944;William Castle;60;Drama| Film-Noir;USA;NA;NA;6,8;Richard Dix; Janis Carter; Porter Hall
tt0037051;Il matrimonio è un affare privato;1944;Robert Z. Leonard;116;Romance| War;USA;1508000;NA;6,1;Lana Turner; James Craig; John Hodiak
tt0037055;La maschera di Dimitrios;1944;Jean Negulesco;95;Crime| Drama| Film-Noir;USA;NA;NA;7,2;Sydney Greenstreet; Zachary Scott; Faye Emerson
tt0037056;The Master Race;1944;Herbert J. Biberman;95;Drama| War;USA;NA;NA;6,0;George Coulouris; Stanley Ridges; Osa Massen
tt0037059;Incontriamoci a Saint Louis;1944;Vincente Minnelli;113;Comedy| Drama| Family;USA;1700000;485932;7,6;Judy Garland; Margaret O'Brien; Mary Astor
tt0037062;Meet the People;1944;Charles Reisner;100;Comedy| Musical| Romance;USA;1302000;NA;5,8;Lucille Ball; Dick Powell; Virginia O'Brien
tt0037074;Million Dollar Kid;1944;Wallace Fox;65;Comedy;USA;NA;NA;6,1;Leo Gorcey; Huntz Hall; Gabriel Dell
tt0037075;Il prigioniero del terrore;1944;Fritz Lang;86;Crime| Drama| Film-Noir;USA;NA;NA;7,2;Ray Milland; Marjorie Reynolds; Carl Esmond
tt0037076;Minstrel Man;1944;Joseph H. Lewis, Edgar G. Ulmer;67;Musical;USA;NA;NA;5,0;Benny Fields; Gladys George; Alan Dinehart
tt0037077;Il miracolo del villaggio;1943;Preston Sturges;98;Comedy| Romance| War;USA;NA;NA;7,6;Eddie Bracken; Betty Hutton; Diana Lynn
tt0037078;The Missing Juror;1944;Budd Boetticher;66;Mystery;USA;NA;NA;6,2;Jim Bannon; Janis Carter; George Macready
tt0037084;Il fabbricante di mostri;1944;Sam Newfield;62;Horror| Sci-Fi;USA;NA;NA;4,7;J. Carrol Naish; Ralph Morgan; Tala Birell
tt0037089;Rose tragiche;1947;Gregory Ratoff;82;Mystery| Thriller;USA;NA;NA;6,7;Peggy Cummins; Victor Mature; Ethel Barrymore
tt0037094;La signora Skeffington;1944;Vincent Sherman;146;Drama| Romance;USA;NA;NA;7,7;Bette Davis; Claude Rains; Walter Abel
tt0037095;Mister Winkle va alla guerra;1944;Alfred E. Green;80;Comedy| War;USA;NA;NA;6,7;Edward G. Robinson; Ruth Warrick; Ted Donaldson
tt0037096;La signora Parkington;1944;Tay Garnett;124;Drama| Romance;USA;NA;NA;7,1;Greer Garson; Walter Pidgeon; Edward Arnold
tt0037098;The Mummy's Curse;1944;Leslie Goodwins;60;Action| Fantasy| Horror;USA;NA;NA;5,6;Lon Chaney Jr.; Peter Coe; Virginia Christine
tt0037099;The Mummy's Ghost;1944;Reginald Le Borg;61;Fantasy| Horror;USA;NA;NA;5,8;John Carradine; Robert Lowery; Ramsay Ames
tt0037100;Murder in the Blue Room;1944;Leslie Goodwins;61;Comedy| Horror| Musical;USA;NA;NA;5,9;Anne Gwynne; Donald Cook; John Litel
tt0037101;L'ombra del passato;1944;Edward Dmytryk;95;Crime| Drama| Film-Noir;USA;400000;NA;7,6;Dick Powell; Claire Trevor; Anne Shirley
tt0037104;Marisa;1944;Henry Koster;117;Comedy| Drama| Music;USA;1744000;NA;6,6;Margaret O'Brien; José Iturbi; June Allyson
tt0037105;Bagliori a Manhattan;1944;John H. Auer;81;Musical| Romance;USA;NA;NA;6,0;Anne Shirley; Dennis Day; Phillip Terry
tt0037111;Lacrime e sorrisi;1944;Alfred L. Werker;75;Family;USA;NA;NA;6,2;Sharyn Moffett; Jill Esmond; Una O'Connor
tt0037115;Nabonga;1944;Sam Newfield;75;Adventure;USA;NA;NA;4,2;Buster Crabbe; Fifi D'Orsay; Barton MacLane
tt0037120;Gran premio;1944;Clarence Brown;123;Drama| Family| Sport;USA;NA;NA;7,3;Mickey Rooney; Donald Crisp; Elizabeth Taylor
tt0037121;The Navy Way;1944;William Berke;74;Drama| War;USA;NA;NA;5,4;Robert Lowery; Jean Parker; William Henry
tt0037124;Nevada;1944;Edward Killy;62;Action| Adventure| Western;USA;NA;NA;6,1;Robert Mitchum; Anne Jeffreys; Guinn 'Big Boy' Williams
tt0037130;Notte d'avventura;1944;Gordon Douglas;65;Crime| Mystery| Romance;USA;NA;NA;6,2;Tom Conway; Audrey Long; Edward Brophy
tt0037131;Nine Girls;1944;Leigh Jason;78;Comedy| Mystery;USA;NA;NA;6,4;Ann Harding; Evelyn Keyes; Jinx Falkenburg
tt0037135;Il ribelle;1944;Clifford Odets;113;Drama| Romance;USA;NA;NA;6,5;Cary Grant; Ethel Barrymore; Barry Fitzgerald
tt0037136;Nessuno sfuggirà;1944;André De Toth;85;Drama| War;USA;NA;NA;7,0;Marsha Hunt; Alexander Knox; Henry Travers
tt0037138;Sempre nei guai;1944;Sam Taylor;69;Comedy;USA;NA;NA;6,6;Stan Laurel; Oliver Hardy; Mary Boland
tt0037142;Oath of Vengeance;1944;Sam Newfield;57;Western;USA;NA;NA;6,2;Buster Crabbe; Falcon; Al St. John
tt0037150;L'ottava meraviglia;1944;Alexander Hall;89;Comedy| Fantasy;USA;NA;NA;6,1;Cary Grant; Janet Blair; James Gleason
tt0037151;One Body Too Many;1944;Frank McDonald;75;Comedy| Horror| Mystery;USA;NA;NA;5,4;Jack Haley; Jean Parker; Bela Lugosi
tt0037153;One Mysterious Night;1944;Budd Boetticher;61;Crime| Drama| Mystery;USA;NA;NA;6,1;Chester Morris; Janis Carter; William Wright
tt0037158;Our Hearts Were Young and Gay;1944;Lewis Allen;81;Comedy;USA;NA;NA;6,7;Gail Russell; Diana Lynn; Charles Ruggles
tt0037166;Il giuramento dei forzati;1944;Michael Curtiz;109;Adventure| Drama| War;USA;NA;NA;6,8;Humphrey Bogart; Claude Rains; Michèle Morgan
tt0037167;Passport to Destiny;1944;Ray McCarey;65;Comedy| War;USA;NA;NA;6,2;Elsa Lanchester; Gordon Oliver; Lenore Aubert
tt0037168;La perla della morte;1944;Roy William Neill;69;Crime| Drama| Mystery;USA;NA;NA;7,2;Basil Rathbone; Nigel Bruce; Dennis Hoey
tt0037175;La fidanzata di tutti;1944;H. Bruce Humberstone;84;Comedy| Musical| Romance;USA;1615000;NA;6,1;Betty Grable; John Harvey; Martha Raye
tt0037190;Sinceramente tua;1944;Mitchell Leisen;90;Comedy;USA;NA;NA;6,3;Claudette Colbert; Fred MacMurray; Gil Lamb
tt0037193;Il pirata e la principessa;1944;David Butler, Sidney Lanfield;94;Adventure| Comedy| Romance;USA;2000000;NA;7,0;Bob Hope; Virginia Mayo; Walter Brennan
tt0037197;Prigionieri di Satana;1944;Lewis Milestone;99;Drama| History| War;USA;NA;NA;6,6;Dana Andrews; Richard Conte; Farley Granger
tt0037211;Rationing;1944;Willis Goldbeck;93;Comedy;USA;NA;NA;5,9;Wallace Beery; Marjorie Main; Donald Meek
tt0037215;Resisting Enemy Interrogation;1944;Bernard Vorhaus;70;Drama| War;USA;NA;NA;6,8;Louis Adlon; Rand Brooks; Frederic Brunn
tt0037217;Return of the Ape Man;1944;Phil Rosen;60;Horror| Romance| Sci-Fi;USA;NA;NA;4,9;Bela Lugosi; John Carradine; George Zucco
tt0037218;The Return of the Durango Kid;1945;Derwin Abrahams;58;Adventure| Music| Western;USA;NA;NA;6,5;Charles Starrett; Tex Harding; Jean Stevens
